"","gene_id","baseMean","logFC","lfcSE","P.Value","adj.P.Val","symbol","entrez"
"2746","ENSG00000163900",680.481765070037,1.24475340562564,0.131820135463469,1.31947321878462e-21,1.10983263501819e-20,"TMEM41A","90407"
"2747","ENSG00000151883",340.642218402852,-2.0563203360935,0.221562937005029,1.33949494177092e-21,1.126287022174e-20,"PARP8","79668"
"2748","ENSG00000072682",1031.19374316399,1.17205549420122,0.123970247160134,1.34355918268921e-21,1.12931720609384e-20,"P4HA2","8974"
"2749","ENSG00000141447",357.98130181844,-1.66614517335679,0.178202870580596,1.35440757911223e-21,1.13804572431948e-20,"OSBPL1A","114876"
"2750","ENSG00000166263",204.237094707159,-2.38997971128281,0.258249769529914,1.42183313029539e-21,1.19429113653271e-20,"STXBP4","252983"
"2751","ENSG00000156504",846.668728094893,-1.26970297422126,0.134665465313222,1.44358554552148e-21,1.21173246663263e-20,"PABIR2","159090"
"2752","ENSG00000070087",1245.69281191016,-1.24341429883033,0.131806068110199,1.44337278185079e-21,1.21173246663263e-20,"PFN2","5217"
"2753","ENSG00000138101",107.735556783125,-2.66852417777403,0.288223943737862,1.49351960677683e-21,1.25321776925814e-20,"DTNB","1838"
"2754","ENSG00000167964",761.441718484226,-1.64103793094651,0.175643437143157,1.52037575011853e-21,1.27531655345955e-20,"RAB26","25837"
"2755","ENSG00000109519",1862.4636160391,1.34045892835731,0.142469772182486,1.52285849449995e-21,1.27696240323419e-20,"GRPEL1","80273"
"2756","ENSG00000206337",182.406635101403,2.52496951095487,0.27307119765508,1.56470641566158e-21,1.31115661964235e-20,"HCP5","10866"
"2757","ENSG00000173276",612.815206861902,1.37243276500291,0.146042462242951,1.59028324968428e-21,1.33213378637317e-20,"ZBTB21","49854"
"2758","ENSG00000170100",384.803113632702,1.54032013077036,0.164552699357315,1.59155009005301e-21,1.33273981081359e-20,"ZNF778","197320"
"2759","ENSG00000148123",77.7526973885972,-3.90376915082847,0.41911024971311,1.6012627297903e-21,1.3404153915893e-20,"PLPPR1","54886"
"2760","ENSG00000187764",270.364786586338,-1.84666062639121,0.198701753062668,1.61928750682421e-21,1.3550414425069e-20,"SEMA4D","10507"
"2761","ENSG00000181191",540.40651365844,1.29840545146332,0.138019175310136,1.6725288563194e-21,1.39911716435696e-20,"PJA1","64219"
"2762","ENSG00000163683",723.00681914712,-1.43499217826799,0.153020205097026,1.68771713715592e-21,1.41134122819718e-20,"SMIM14","201895"
"2763","ENSG00000221890",1150.18969185307,1.19534738649988,0.126825573128433,1.70558119936092e-21,1.42530800942846e-20,"NPTXR","23467"
"2764","ENSG00000114544",340.567439453757,-1.71480197225979,0.184099707290295,1.70927889252339e-21,1.42791155984064e-20,"SLC41A3","54946"
"2765","ENSG00000101224",1666.4794904174,-1.11620084692274,0.118267238268519,1.72239065979616e-21,1.43837506683079e-20,"CDC25B","994"
"2766","ENSG00000115758",4444.98863164236,1.23762946807153,0.131453995724575,1.74370794346423e-21,1.455186278644e-20,"ODC1","4953"
"2767","ENSG00000107077",108.714129591048,-3.05104646838003,0.329162510599393,1.76334603132871e-21,1.47107442552379e-20,"KDM4C","23081"
"2768","ENSG00000137710",1822.9239539247,-1.26928453690625,0.134925053160877,1.76849810737399e-21,1.47487089695892e-20,"RDX","5962"
"2769","ENSG00000152061",106.596882282063,-2.91815679274466,0.315242293386388,1.7951577853223e-21,1.49659534332427e-20,"RABGAP1L","9910"
"2770","ENSG00000108846",4586.94215569799,-1.03552707906413,0.109629679467462,1.80911753576342e-21,1.50720875678224e-20,"ABCC3","8714"
"2771","ENSG00000172270",17399.0957251252,1.11968916490593,0.118712603950295,1.81406871809774e-21,1.51082049062083e-20,"BSG","682"
"2772","ENSG00000138271",62.9821068505987,4.51770883242894,0.486569122068349,1.8282177408227e-21,1.52140878627569e-20,"GPR87","53836"
"2773","ENSG00000180929",63.660003040848,3.99410987996894,0.429478375314096,1.82864316954406e-21,1.52140878627569e-20,"GPR62","118442"
"2774","ENSG00000169612",633.648600341027,1.43550118597318,0.153213898749453,1.82795357220767e-21,1.52140878627569e-20,"RAMAC","83640"
"2775","ENSG00000005059",173.980878505885,-2.16153025276458,0.23402511149404,1.84084326707647e-21,1.53103976980619e-20,"MCUB","55013"
"2776","ENSG00000187607",256.924200860495,1.6932448656701,0.181874876815031,1.86448184671166e-21,1.5501744492982e-20,"ZNF286A","57335"
"2777","ENSG00000166589",231.344439320843,-2.43194483590239,0.263650652312652,1.89217209917451e-21,1.57266367592183e-20,"CDH16","1014"
"2778","ENSG00000172348",162.135094004326,-7.24518314924889,0.808975457017334,1.92374455244779e-21,1.59836323299075e-20,"RCAN2","10231"
"2779","ENSG00000112378",12895.9364474139,1.25853908362098,0.133914186550189,1.96947472841508e-21,1.63580449251056e-20,"PERP","64065"
"2780","ENSG00000187735",3221.12018660022,-1.18284549302688,0.125703313315572,2.01627406429234e-21,1.67354158967507e-20,"TCEA1","6917"
"2781","ENSG00000010404",661.742633133861,1.25185217870506,0.133249723545585,2.05770200317913e-21,1.70677230409112e-20,"IDS","3423"
"2782","ENSG00000198836",1146.77312704637,-1.23820766358938,0.13176056717396,2.05758692665661e-21,1.70677230409112e-20,"OPA1","4976"
"2783","ENSG00000125871",1572.3340163668,1.10833669731474,0.1177158086362,2.16305134999218e-21,1.7935483590689e-20,"MGME1","92667"
"2784","ENSG00000148516",592.855033098129,-1.2852595759053,0.136979964023653,2.16603216898721e-21,1.7954130114481e-20,"ZEB1","6935"
"2785","ENSG00000135297",863.561048046151,1.21297361137498,0.129123132991983,2.22497749747399e-21,1.84364942839677e-20,"MTO1","25821"
"2786","ENSG00000069966",631.328170232915,-1.1841632635946,0.1260254402791,2.28923279217595e-21,1.8962516951604e-20,"GNB5","10681"
"2787","ENSG00000148090",195.562031937015,-2.07048042531608,0.224575359573987,2.3442796858895e-21,1.94053823340573e-20,"AUH","549"
"2788","ENSG00000197965",2956.29341917543,-1.26333082294333,0.134710194814614,2.35931734304141e-21,1.95232714145671e-20,"MPZL1","9019"
"2789","ENSG00000107140",699.502115434609,1.44987496394822,0.155284840564941,2.41017899412067e-21,1.99374233351763e-20,"TESK1","7016"
"2790","ENSG00000136193",2813.93897546068,-1.07239393708734,0.113976518594759,2.43188698803196e-21,2.01102131340054e-20,"SCRN1","9805"
"2791","ENSG00000179454",511.623276513102,1.47732996329395,0.158357423118301,2.44949345539894e-21,2.02421583492486e-20,"KLHL28","54813"
"2792","ENSG00000106948",358.266714119291,-1.73387239641567,0.187088641408201,2.55643472092413e-21,2.11187855844076e-20,"AKNA","80709"
"2793","ENSG00000204305",171.856932692349,1.964514634332,0.213031382896168,2.62778390831845e-21,2.17008942489315e-20,"AGER","177"
"2794","ENSG00000124243",234.757082986987,-1.86222317565784,0.201579961322558,2.65190210095411e-21,2.18893563982708e-20,"BCAS4","55653"
"2795","ENSG00000159314",1772.12006276541,1.00314785230371,0.106600443475645,2.65238990564116e-21,2.18893563982708e-20,"ARHGAP27","201176"
"2796","ENSG00000099860",1066.61794598758,1.90627041983709,0.206534542985782,2.66364878227006e-21,2.19748784671167e-20,"GADD45B","4616"
"2797","ENSG00000184254",5980.89847540448,-1.12974671741675,0.120318398136779,2.66885316438749e-21,2.20104107474553e-20,"ALDH1A3","220"
"2798","ENSG00000164695",838.315640769793,1.14616188464144,0.122104064288261,2.67007110954582e-21,2.20130534802791e-20,"CHMP4C","92421"
"2799","ENSG00000065361",408.480848482726,-1.59997235872457,0.17219197336479,2.68563501912946e-21,2.21339281297676e-20,"ERBB3","2065"
"2800","ENSG00000106351",931.571383731818,-1.55365062817297,0.167109828030861,2.81583940257821e-21,2.31758701433006e-20,"AGFG2","3268"
"2801","ENSG00000066027",892.18545724689,-1.29830123870055,0.138826113035963,2.82969368227475e-21,2.32820855233656e-20,"PPP2R5A","5525"
"2802","ENSG00000109819",149.188554236409,-2.48893025013657,0.271106140720566,2.86263648392643e-21,2.35452330788946e-20,"PPARGC1A","10891"
"2803","ENSG00000157077",102.204222147554,-2.9671348659294,0.322237087515023,2.93399284682969e-21,2.41240504707314e-20,"ZFYVE9","9372"
"2804","ENSG00000130558",332.555242513023,-1.84561364596852,0.200057137130762,3.07418877734135e-21,2.52598419235683e-20,"OLFM1","10439"
"2805","ENSG00000103363",4845.4711124587,1.07733078879308,0.114857880519036,3.18554282191786e-21,2.61660444719288e-20,"ELOB","6923"
"2806","ENSG00000114541",390.190712722619,-1.50396774039503,0.161825637776641,3.230274476402e-21,2.65245872389393e-20,"FRMD4B","23150"
"2807","ENSG00000075785",3063.52119841784,-1.1625989498978,0.124166055870771,3.24614552648289e-21,2.6645987726923e-20,"RAB7A","7879"
"2808","ENSG00000020426",131.268897098435,-2.79365845751653,0.304257437268582,3.29852578135909e-21,2.70668925524906e-20,"MNAT1","4331"
"2809","ENSG00000118961",295.279003451153,-1.94726836724818,0.211661476252448,3.30265591472548e-21,2.7091719605509e-20,"LDAH","60526"
"2810","ENSG00000180537",156.263691328941,-2.50831159022704,0.273699193311105,3.34228859899456e-21,2.74076604705917e-20,"RNF182","221687"
"2811","ENSG00000137574",1009.7421352882,1.25913770685298,0.134782546309044,3.34730536351075e-21,2.74396252175227e-20,"TGS1","96764"
"2812","ENSG00000133739",231.391112034054,-1.94389497608785,0.211319563642937,3.35289110043763e-21,2.74762312129749e-20,"LRRCC1","85444"
"2813","ENSG00000155592",493.019311583829,1.2921789889972,0.138440124476442,3.3981759711209e-21,2.78380300747102e-20,"ZKSCAN2","342357"
"2814","ENSG00000130810",259.10298307204,1.89982696806992,0.206401788667138,3.40781358323184e-21,2.79076606864532e-20,"PPAN","56342"
"2815","ENSG00000104805",1785.37986709232,-1.09912024683193,0.117334031056357,3.45877513058227e-21,2.83155466047368e-20,"NUCB1","4924"
"2816","ENSG00000117597",1483.66151705967,1.20389552390275,0.128792221614589,3.50724302048085e-21,2.87027526070517e-20,"UTP25","27042"
"2817","ENSG00000021762",253.761731085638,-2.65682423442924,0.28990150110409,3.5556746782083e-21,2.90894038800584e-20,"OSBPL5","114879"
"2818","ENSG00000138303",565.564365182387,-1.37881280671049,0.148090631230101,3.57107911573626e-21,2.92056877197943e-20,"ASCC1","51008"
"2819","ENSG00000068323",2162.3200400516,1.17691617495765,0.125878055324291,3.60352864661913e-21,2.94612490385425e-20,"TFE3","7030"
"2820","ENSG00000181450",228.224883006379,-1.96961722442835,0.214468287018292,3.71686238396316e-21,3.03675828419269e-20,"ZNF678","339500"
"2821","ENSG00000149179",347.879882378601,-1.9781623702513,0.215430346301003,3.71859969997835e-21,3.03716599538359e-20,"C11orf49","79096"
"2822","ENSG00000180263",784.728173688906,-1.61623596181078,0.174676047017074,3.74256436613903e-21,3.05572157817217e-20,"FGD6","55785"
"2823","ENSG00000198796",191.584663673344,-2.02936724868652,0.221222987298807,3.77883391458424e-21,3.08328208326705e-20,"ALPK2","115701"
"2824","ENSG00000224597",687.240052367271,-1.24718596933165,0.133653656233843,3.77868769941456e-21,3.08328208326705e-20,"SVIL-AS1","102724316"
"2825","ENSG00000011566",559.41916454385,-1.7052458032125,0.184738384217726,3.82992769479814e-21,3.12393204424058e-20,"MAP4K3","8491"
"2826","ENSG00000181873",686.8140116404,1.26408120757699,0.135554692242677,3.88464886018026e-21,3.1675127192035e-20,"IBA57","200205"
"2827","ENSG00000153250",902.80691132555,-1.69013953237669,0.183083987120103,3.91634832678358e-21,3.19229895018348e-20,"RBMS1","5937"
"2828","ENSG00000205133",644.934907518248,-1.994631962414,0.217476258319733,4.0139116237385e-21,3.2707378868915e-20,"TRIQK","286144"
"2829","ENSG00000160867",3572.4777032523,-1.10163682814679,0.11780791647453,4.02039142435919e-21,3.27492993906536e-20,"FGFR4","2264"
"2830","ENSG00000169814",243.633921153711,-1.85431699071008,0.201668033459598,4.02472294564116e-21,3.27736984355049e-20,"BTD","686"
"2831","ENSG00000148677",3292.26785179184,1.12400129116207,0.120254895955397,4.0409105758671e-21,3.28945946545942e-20,"ANKRD1","27063"
"2832","ENSG00000112984",1357.0797318658,-1.42389133124638,0.153370384064433,4.18369609655489e-21,3.40343330547933e-20,"KIF20A","10112"
"2833","ENSG00000068400",995.019251536087,1.08334001523613,0.115968121084872,4.52149785874122e-21,3.67701518505789e-20,"GRIPAP1","56850"
"2834","ENSG00000159792",824.218066290366,-1.34625681241319,0.144888117935584,4.55162147225073e-21,3.69905963717341e-20,"PSKH1","5681"
"2835","ENSG00000178585",282.597918386684,-1.75409707200893,0.190632840467024,4.56105070617056e-21,3.70549488805052e-20,"CTNNBIP1","56998"
"2836","ENSG00000006576",415.385802025189,-2.07484680353356,0.226886771977976,4.67263169381608e-21,3.794888660736e-20,"PHTF2","57157"
"2837","ENSG00000104537",127.519461233525,-2.6130556567881,0.286188352760371,4.76172242661109e-21,3.86596378541841e-20,"ANXA13","312"
"2838","ENSG00000119669",2108.86860254377,1.03239853643872,0.110507014040395,4.84706864228571e-21,3.93395276602718e-20,"IRF2BPL","64207"
"2839","ENSG00000085491",1202.770525262,-1.18724849550841,0.127440759609457,4.85963907164737e-21,3.94285039729722e-20,"SLC25A24","29957"
"2840","ENSG00000185909",431.399914658781,1.43411322596478,0.154784990898136,4.88682662534881e-21,3.96359777248446e-20,"KLHDC8B","200942"
"2841","ENSG00000154813",652.633156746533,1.37456360129921,0.148165537362698,4.92913228210483e-21,3.99658933828711e-20,"DPH3","285381"
"2842","ENSG00000131323",707.052023645698,-1.96544234053102,0.214899921464523,5.31415071511364e-21,4.30307608417274e-20,"TRAF3","7187"
"2843","ENSG00000163002",306.581680460702,-1.7337307409094,0.188721884001813,5.44594764189499e-21,4.40834184200523e-20,"NUP35","129401"
"2844","ENSG00000170677",744.585839999421,-1.23065746962332,0.132402275907003,5.49785588463528e-21,4.44889182720058e-20,"SOCS6","9306"
"2845","ENSG00000052795",624.349450405701,-1.69061484367397,0.18392073421707,5.6497423403241e-21,4.56878438447508e-20,"FNIP2","57600"
"2846","ENSG00000205517",371.266192777032,1.40576397504562,0.15191570301602,5.7748621442976e-21,4.66842596615647e-20,"RGL3","57139"
"2847","ENSG00000003096",70.9788670917699,-5.08591746592635,0.557510336024086,5.78096459295121e-21,4.67181939279454e-20,"KLHL13","90293"
"2848","ENSG00000101193",1789.21614658458,1.03113625746623,0.11068948842411,6.25276049410765e-21,5.04976808162589e-20,"GID8","54994"
"2849","ENSG00000137218",285.192660574429,1.5697759987285,0.170563742110488,6.54137478504298e-21,5.27764142607727e-20,"FRS3","10817"
"2850","ENSG00000107863",1224.97640889317,-1.37740884055878,0.148975372926392,6.57261690238322e-21,5.30110406987022e-20,"ARHGAP21","57584"
"2851","ENSG00000169105",1430.189862672,1.1033896940576,0.118664490374451,6.59127123288119e-21,5.31440202264553e-20,"CHST14","113189"
"2852","ENSG00000247516",187.279066260816,2.0776638097238,0.228226977017345,6.82739729834174e-21,5.50297645535418e-20,"MIR4458HG","100505738"
"2853","ENSG00000181555",832.352325416057,-1.41914645735919,0.1537153328959,6.85535813908231e-21,5.52369806429934e-20,"SETD2","29072"
"2854","ENSG00000154642",340.288033112591,1.53024432217216,0.166261892421525,7.08817522289991e-21,5.70941457116801e-20,"C21orf91","54149"
"2855","ENSG00000160094",483.700730697583,-1.34374262731794,0.14536145987564,7.14279422352315e-21,5.7515204832683e-20,"ZNF362","149076"
"2856","ENSG00000213186",1013.78875293235,-1.07095179722216,0.115270966031818,7.44746702952373e-21,5.99488099222608e-20,"TRIM59","286827"
"2857","ENSG00000183580",66.921296600806,-4.4221730674461,0.483989710099709,7.4967645668047e-21,6.03060493702916e-20,"FBXL7","23194"
"2858","ENSG00000068903",749.074927034319,1.20890460724225,0.130471194139146,7.51326846818874e-21,6.04189953177919e-20,"SIRT2","22933"
"2859","ENSG00000111361",2237.12624734,1.05395442304411,0.113423512334347,7.53476946699689e-21,6.05720389108596e-20,"EIF2B1","1967"
"2860","ENSG00000022267",1434.44774835002,-1.12074773861073,0.12076396168133,7.58699807910324e-21,6.09519495205258e-20,"FHL1","2273"
"2861","ENSG00000170099",941.716612242394,-1.17921669870209,0.127206760392831,7.59146042100044e-21,6.09678289934112e-20,"SERPINA6","866"
"2862","ENSG00000178573",343.122834700969,1.53507681931048,0.166991287197643,7.79130278496187e-21,6.25523022608052e-20,"MAF","4094"
"2863","ENSG00000172375",327.71236836968,1.49717928359834,0.162834131207916,8.28846475626857e-21,6.65219813733636e-20,"C2CD2L","9854"
"2864","ENSG00000077721",2823.48410033426,1.09208505114625,0.117759427049005,8.44674066864095e-21,6.77701041477777e-20,"UBE2A","7319"
"2865","ENSG00000164109",514.580552923402,-1.7576281954897,0.192506545544272,8.77085019796723e-21,7.03474960122767e-20,"MAD2L1","4085"
"2866","ENSG00000153107",844.931021149065,-1.38734173974467,0.150658264614938,9.12891180383826e-21,7.31954298178297e-20,"ANAPC1","64682"
"2867","ENSG00000104756",1499.42830640368,1.14580533321068,0.123795305121294,9.19255984868757e-21,7.36576005909049e-20,"KCTD9","54793"
"2868","ENSG00000197905",374.609782223716,-1.54551020682572,0.168515053729913,9.28080509889937e-21,7.43404006076763e-20,"TEAD4","7004"
"2869","ENSG00000162946",67.6182383636918,-4.76449472441113,0.524011575848881,9.51385512531347e-21,7.61822803325379e-20,"DISC1","27185"
"2870","ENSG00000142765",177.437237153392,2.35081887052233,0.259809629148644,9.63974103440125e-21,7.71399439969851e-20,"SYTL1","84958"
"2871","ENSG00000077684",1114.65543736376,-1.74806764859916,0.191834209063793,1.05362878499079e-20,8.42593844456119e-20,"JADE1","79960"
"2872","ENSG00000079112",110.45715319796,-2.79926984579737,0.309206777053065,1.08330589542859e-20,8.66044449060529e-20,"CDH17","1015"
"2873","ENSG00000198000",1314.73053912492,1.10856794132832,0.119947000401682,1.107684462046e-20,8.85245252544874e-20,"NOL8","55035"
"2874","ENSG00000111752",1394.76004026443,1.01697084043604,0.109863042792081,1.10887986778212e-20,8.85911938667491e-20,"PHC1","1911"
"2875","ENSG00000183621",71.7594922364245,-3.95563025105216,0.434506973606703,1.12705661195977e-20,9.00140590085873e-20,"ZNF438","220929"
"2876","ENSG00000133243",1940.84829751469,-1.07682936986745,0.11650421755776,1.15624769636217e-20,9.23153881792803e-20,"BTBD2","55643"
